ID,name,gender,inTake,classID,mode
52012087,Ngô Kim Phương,female,K24,20050212,hq
52012088,Nguyễn Văn Quý,male,K24,20050212,hq
52012089,Hoàng Minh Chi,female,K24,20050212,hq
52012090,Ngô Đức Bình,male,K24,20050212,hq
52012091,Ngô Văn Quý,male,K24,20050212,hq
52012092,Phan Hải Quý,male,K24,20050212,hq
52012093,Phan Hữu Công,male,K24,20050212,hq
52012094,Nguyễn Văn Quý,male,K24,20050212,hq
52012095,Ngô Đức Dương,male,K24,20050212,hq
52012096,Phạm Công Quang,male,K24,20050212,hq
52012097,Ngô Công Bình,male,K24,20050212,hq
52012098,Dương Quang Quý,male,K24,20050212,hq
52012099,Ngô Thị Ngọc,female,K24,20050212,hq
52012100,Phan Công Dương,male,K24,20050212,hq
52012101,Phan Công Dương,male,K24,20050213,hq
52012102,Ngô Quang Minh,male,K24,20050213,hq
52012103,Phạm Thị Yến,female,K24,20050213,hq
52012104,Trần Công Dương,male,K24,20050213,hq
52012105,Bùi Quang Hữu,male,K24,20050213,hq
52012106,Lê Phương Hoa,female,K24,20050213,hq
52012107,Hoàng Công Văn,male,K24,20050213,hq
52012108,Bùi Hữu Hữu,male,K24,20050213,hq
52012109,Đỗ Thị Ngọc,female,K24,20050213,hq
52012110,Đặng Thanh Vân,female,K24,20050213,hq
52012111,Võ Hữu Quang,male,K24,20050213,hq
52012112,Trần Ngọc Yến,female,K24,20050213,hq
52012113,Nguyễn Kim Chi,female,K24,20050213,hq
52012114,Trần Minh Chi,female,K24,20050213,hq
52012115,Phan Ngọc Chi,female,K24,20050213,hq
52012116,Vũ Minh Trang,female,K24,20050213,hq
52012117,Ngô Thanh Vân,female,K24,20050213,hq
52012118,Lê Phương Linh,female,K24,20050213,hq
52012119,Đặng Thị Hoa,female,K24,20050213,hq
52012120,Ngô Kim Chi,female,K24,20050213,hq
52012121,Lê Công Quang,male,K24,20050213,hq
52012122,Vũ Hữu Công,male,K24,20050213,hq
52012123,Hoàng Công Đức,male,K24,20050213,hq
52012124,Đỗ Thanh Yến,female,K24,20050213,hq
52012125,Bùi Phương Phương,female,K24,20050213,hq
52012126,Lê Phương Ngọc,female,K24,20050213,hq
52012127,Trần Hữu Quý,male,K24,20050213,hq
52012128,Huỳnh Hữu Quý,male,K24,20050213,hq
52012129,Hoàng Hữu Công,male,K24,20050213,hq
52012130,Trần Công Hữu,male,K24,20050213,hq
52012131,Dương Công Dương,male,K24,20050213,hq
52012132,Bùi Ngọc Anh,female,K24,20050213,hq
52012133,Vũ Phương Phương,female,K24,20050213,hq
52012134,Lê Ngọc Yến,female,K24,20050213,hq
52012135,Đỗ Phương Linh,female,K24,20050213,hq
52012136,Dương Minh Hoa,female,K24,20050213,hq
52012137,Hồ Quang Công,male,K24,20050213,hq
52012138,Phan Thị Trang,female,K24,20050213,hq
52012139,Bùi Minh Ngọc,female,K24,20050213,hq
52012140,Phan Văn Dương,male,K24,20050213,hq
52012141,Phan Hải Tuấn,male,K24,20050213,hq
52012142,Bùi Đức Đức,male,K24,20050213,hq
52012143,Võ Minh Trang,female,K24,20050213,hq
52012144,Nguyễn Thị Ngọc,female,K24,20050213,hq
52012145,Đỗ Văn Quý,male,K24,20050213,hq
52012146,Hồ Văn Minh,male,K24,20050213,hq
52012147,Huỳnh Thị Trang,female,K24,20050213,hq
52012148,Hoàng Thị Ngọc,female,K24,20050213,hq
52012149,Phan Văn Đức,male,K24,20050213,hq
52012150,Vũ Kim Anh,female,K24,20050213,hq
52003001,Đỗ Phương Vân,female,K24,20050301,gn
52003002,Huỳnh Thị Linh,female,K24,20050301,gn
52003003,Phạm Hải Quý,male,K24,20050301,gn
52003004,Lê Kim Vân,female,K24,20050301,gn
52003005,Lê Ngọc Phương,female,K24,20050301,gn
52003006,Đặng Đức Công,male,K24,20050301,gn
52003007,Lê Thị Trang,female,K24,20050301,gn
52003008,Phan Minh Anh,female,K24,20050301,gn
52003009,Nguyễn Minh Hoa,female,K24,20050301,gn
52003010,Bùi Hữu Quang,male,K24,20050301,gn
52003011,Võ Kim Vân,female,K24,20050301,gn
52003012,Ngô Quang Bình,male,K24,20050301,gn
52003013,Hồ Thị Vân,female,K24,20050301,gn
52003014,Lê Thị Anh,female,K24,20050301,gn
52003015,Hoàng Minh Yến,female,K24,20050301,gn
52003016,Hồ Thanh Chi,female,K24,20050301,gn
52003017,Lê Hữu Dương,male,K24,20050301,gn
52003018,Dương Ngọc Hoa,female,K24,20050301,gn
52003019,Võ Hải Công,male,K24,20050301,gn
52003020,Phạm Thanh Phương,female,K24,20050301,gn
52003021,Đặng Ngọc Trang,female,K24,20050301,gn
52003022,Nguyễn Thanh Thảo,female,K24,20050301,gn
52003023,Dương Phương Vân,female,K24,20050301,gn
52003024,Trần Thanh Anh,female,K24,20050301,gn
52003025,Đỗ Hải Tuấn,male,K24,20050301,gn
52003026,Ngô Thanh Ngọc,female,K24,20050301,gn
52003027,Huỳnh Đức Tuấn,male,K24,20050301,gn
52003028,Hồ Minh Phương,female,K24,20050301,gn
52003029,Lê Thanh Vân,female,K24,20050301,gn
52003030,Nguyễn Thị Phương,female,K24,20050301,gn
52003031,Lê Đức Đức,male,K24,20050301,gn
52003032,Ngô Ngọc Yến,female,K24,20050301,gn
52003033,Ngô Công Đức,male,K24,20050301,gn
52003034,Phan Ngọc Phương,female,K24,20050301,gn
52003035,Phan Thanh Trang,female,K24,20050301,gn
52003036,Bùi Minh Trang,female,K24,20050301,gn
52003037,Đặng Phương Trang,female,K24,20050301,gn
52003038,Ngô Đức Hữu,male,K24,20050301,gn
52003039,Nguyễn Hải Bình,male,K24,20050301,gn
52003040,Võ Quang Công,male,K24,20050301,gn
52003041,Trần Hữu Đức,male,K24,20050301,gn
52003042,Lê Văn Dương,male,K24,20050301,gn
52003043,Ngô Quang Quý,male,K24,20050301,gn
52003044,Phan Kim Anh,female,K24,20050301,gn
52003045,Võ Kim Vân,female,K24,20050301,gn
52003046,Đỗ Thanh Linh,female,K24,20050301,gn
52003047,Hồ Kim Thảo,female,K24,20050301,gn
52003048,Đặng Công Bình,male,K24,20050301,gn
52003049,Đỗ Ngọc Ngọc,female,K24,20050301,gn
52003050,Nguyễn Văn Đức,male,K24,20050301,gn
52003051,Võ Kim Ngọc,female,K24,20050302,gn
52003052,Vũ Minh Hoa,female,K24,20050302,gn
52003053,Huỳnh Hải Bình,male,K24,20050302,gn
52003054,Nguyễn Quang Bình,male,K24,20050302,gn
52003055,Phạm Hữu Hữu,male,K24,20050302,gn
52003056,Huỳnh Hữu Dương,male,K24,20050302,gn
52003057,Vũ Thị Thảo,female,K24,20050302,gn
52003058,Trần Hữu Công,male,K24,20050302,gn
52003059,Phạm Công Minh,male,K24,20050302,gn
52003060,Đỗ Công Đức,male,K24,20050302,gn
52003061,Phan Hữu Dương,male,K24,20050302,gn
52003062,Võ Quang Quang,male,K24,20050302,gn
52003063,Võ Phương Vân,female,K24,20050302,gn
52003064,Vũ Hữu Văn,male,K24,20050302,gn
52003065,Huỳnh Kim Anh,female,K24,20050302,gn
52003066,Hoàng Ngọc Ngọc,female,K24,20050302,gn
52003067,Vũ Kim Yến,female,K24,20050302,gn
52003068,Huỳnh Quang Bình,male,K24,20050302,gn
52003069,Huỳnh Ngọc Anh,female,K24,20050302,gn
52003070,Lê Thanh Vân,female,K24,20050302,gn
52003071,Vũ Hải Quý,male,K24,20050302,gn
52003072,Nguyễn Quang Văn,male,K24,20050302,gn
52003073,Lê Văn Minh,male,K24,20050302,gn
52003074,Đặng Kim Anh,female,K24,20050302,gn
52003075,Huỳnh Ngọc Trang,female,K24,20050302,gn
52003076,Huỳnh Thị Chi,female,K24,20050302,gn
52003077,Phan Hữu Bình,male,K24,20050302,gn
52003078,Bùi Quang Công,male,K24,20050302,gn
52003079,Trần Phương Chi,female,K24,20050302,gn
52003080,Huỳnh Thanh Anh,female,K24,20050302,gn
52003081,Phan Hữu Tuấn,male,K24,20050302,gn
52003082,Đỗ Phương Anh,female,K24,20050302,gn
52003083,Nguyễn Hải Đức,male,K24,20050302,gn
52003084,Vũ Thanh Ngọc,female,K24,20050302,gn
52003085,Đỗ Hải Bình,male,K24,20050302,gn
52003086,Hồ Kim Vân,female,K24,20050302,gn
52003087,Phan Kim Chi,female,K24,20050302,gn
52003088,Võ Thị Trang,female,K24,20050302,gn
52003089,Trần Hữu Đức,male,K24,20050302,gn
52003090,Phạm Ngọc Chi,female,K24,20050302,gn
52003091,Phan Thị Phương,female,K24,20050302,gn
52003092,Đỗ Đức Bình,male,K24,20050302,gn
52003093,Đặng Đức Đức,male,K24,20050302,gn
52003094,Hoàng Phương Ngọc,female,K24,20050302,gn
52003095,Ngô Kim Ngọc,female,K24,20050302,gn
52003096,Dương Ngọc Hoa,female,K24,20050302,gn
52003097,Đặng Ngọc Anh,female,K24,20050302,gn
52003098,Đặng Đức Công,male,K24,20050302,gn
52003099,Vũ Ngọc Ngọc,female,K24,20050302,gn
52003100,Lê Quang Quý,male,K24,20050302,gn
52003101,Lê Hải Quang,male,K24,20050303,gn
52003102,Đỗ Đức Văn,male,K24,20050303,gn
52003103,Trần Đức Đức,male,K24,20050303,gn
52003104,Phạm Phương Trang,female,K24,20050303,gn
52003105,Phan Công Văn,male,K24,20050303,gn
52003106,Phan Kim Trang,female,K24,20050303,gn
52003107,Lê Thị Yến,female,K24,20050303,gn
52003108,Nguyễn Công Bình,male,K24,20050303,gn
52003109,Hoàng Phương Vân,female,K24,20050303,gn
52003110,Vũ Kim Ngọc,female,K24,20050303,gn
52003111,Lê Phương Linh,female,K24,20050303,gn
52003112,Dương Công Văn,male,K24,20050303,gn
52003113,Trần Đức Đức,male,K24,20050303,gn
52003114,Ngô Quang Đức,male,K24,20050303,gn
52003115,Đặng Công Dương,male,K24,20050303,gn
52003116,Hồ Ngọc Chi,female,K24,20050303,gn
52003117,Huỳnh Hải Tuấn,male,K24,20050303,gn
52003118,Đặng Phương Ngọc,female,K24,20050303,gn
52003119,Lê Thanh Ngọc,female,K24,20050303,gn
52003120,Đỗ Ngọc Yến,female,K24,20050303,gn
52003121,Nguyễn Thị Vân,female,K24,20050303,gn
52003122,Phạm Hữu Quang,male,K24,20050303,gn
52003123,Đỗ Ngọc Phương,female,K24,20050303,gn
52003124,Ngô Ngọc Thảo,female,K24,20050303,gn
52003125,Lê Công Văn,male,K24,20050303,gn
52003126,Đặng Đức Hữu,male,K24,20050303,gn
52003127,Đỗ Hải Hữu,male,K24,20050303,gn
52003128,Huỳnh Đức Văn,male,K24,20050303,gn
52003129,Phạm Văn Dương,male,K24,20050303,gn
52003130,Võ Công Công,male,K24,20050303,gn
52003131,Bùi Ngọc Phương,female,K24,20050303,gn
52003132,Trần Văn Dương,male,K24,20050303,gn
52003133,Bùi Văn Dương,male,K24,20050303,gn
52003134,Đặng Đức Công,male,K24,20050303,gn
52003135,Phạm Ngọc Vân,female,K24,20050303,gn
52003136,Võ Đức Dương,male,K24,20050303,gn
52003137,Ngô Hải Đức,male,K24,20050303,gn
52003138,Phạm Thị Hoa,female,K24,20050303,gn
52003139,Trần Phương Trang,female,K24,20050303,gn
52003140,Hoàng Công Quang,male,K24,20050303,gn
52003141,Phan Công Hữu,male,K24,20050303,gn
52003142,Lê Kim Vân,female,K24,20050303,gn
52003143,Huỳnh Hữu Minh,male,K24,20050303,gn
52003144,Võ Thị Anh,female,K24,20050303,gn
52003145,Phan Quang Bình,male,K24,20050303,gn
52003146,Đặng Minh Phương,female,K24,20050303,gn
52003147,Lê Công Hữu,male,K24,20050303,gn
52003148,Hồ Văn Minh,male,K24,20050303,gn
52003149,Hồ Thanh Ngọc,female,K24,20050303,gn
52003150,Bùi Kim Linh,female,K24,20050303,gn
52013001,Trần Công Dương,male,K24,20050311,hq
52013002,Phan Công Văn,male,K24,20050311,hq
52013003,Vũ Văn Quý,male,K24,20050311,hq
52013004,Hồ Kim Yến,female,K24,20050311,hq
52013005,Phan Thị Trang,female,K24,20050311,hq
52013006,Hồ Phương Yến,female,K24,20050311,hq
52013007,Đặng Quang Đức,male,K24,20050311,hq
52013008,Hồ Hữu Quý,male,K24,20050311,hq
52013009,Huỳnh Ngọc Linh,female,K24,20050311,hq
52013010,Vũ Văn Minh,male,K24,20050311,hq
52013011,Bùi Văn Hữu,male,K24,20050311,hq
52013012,Đặng Hải Minh,male,K24,20050311,hq
52013013,Lê Minh Linh,female,K24,20050311,hq
52013014,Đặng Văn Văn,male,K24,20050311,hq
52013015,Huỳnh Quang Bình,male,K24,20050311,hq
52013016,Huỳnh Thị Hoa,female,K24,20050311,hq
52013017,Phan Phương Chi,female,K24,20050311,hq
52013018,Võ Quang Quang,male,K24,20050311,hq
52013019,Võ Văn Quý,male,K24,20050311,hq
52013020,Huỳnh Quang Đức,male,K24,20050311,hq
52013021,Huỳnh Minh Phương,female,K24,20050311,hq
52013022,Phan Kim Anh,female,K24,20050311,hq
52013023,Vũ Văn Quang,male,K24,20050311,hq
52013024,Ngô Quang Dương,male,K24,20050311,hq
52013025,Phan Thị Chi,female,K24,20050311,hq
52013026,Huỳnh Quang Minh,male,K24,20050311,hq
52013027,Trần Minh Chi,female,K24,20050311,hq
52013028,Ngô Thị Hoa,female,K24,20050311,hq
52013029,Hoàng Phương Chi,female,K24,20050311,hq
52013030,Trần Văn Tuấn,male,K24,20050311,hq
52013031,Phan Thị Linh,female,K24,20050311,hq
52013032,Huỳnh Ngọc Hoa,female,K24,20050311,hq
52013033,Võ Minh Hoa,female,K24,20050311,hq
52013034,Bùi Thị Phương,female,K24,20050311,hq
52013035,Dương Ngọc Chi,female,K24,20050311,hq
52013036,Võ Thanh Linh,female,K24,20050311,hq
52013037,Lê Công Văn,male,K24,20050311,hq
52013038,Huỳnh Quang Hữu,male,K24,20050311,hq
52013039,Đặng Minh Chi,female,K24,20050311,hq
52013040,Ngô Hải Dương,male,K24,20050311,hq
52013041,Phan Hải Quang,male,K24,20050311,hq
52013042,Nguyễn Quang Minh,male,K24,20050311,hq
52013043,Lê Ngọc Linh,female,K24,20050311,hq
52013044,Trần Thị Anh,female,K24,20050311,hq
52013045,Trần Quang Hữu,male,K24,20050311,hq
52013046,Nguyễn Thị Phương,female,K24,20050311,hq
52013047,Phan Quang Quang,male,K24,20050311,hq
52013048,Lê Hải Bình,male,K24,20050311,hq
52013049,Hồ Hữu Minh,male,K24,20050311,hq
52013050,Huỳnh Văn Quý,male,K24,20050311,hq
52013051,Đặng Phương Anh,female,K24,20050312,hq
52013052,Hoàng Hữu Minh,male,K24,20050312,hq
52013053,Phan Minh Anh,female,K24,20050312,hq
52013054,Ngô Quang Bình,male,K24,20050312,hq
52013055,Bùi Ngọc Chi,female,K24,20050312,hq
52013056,Phan Hữu Quý,male,K24,20050312,hq
52013057,Võ Phương Anh,female,K24,20050312,hq
52013058,Ngô Thanh Ngọc,female,K24,20050312,hq
52013059,Phạm Thị Chi,female,K24,20050312,hq
52013060,Phan Ngọc Thảo,female,K24,20050312,hq
52013061,Hồ Công Đức,male,K24,20050312,hq
52013062,Đặng Minh Hoa,female,K24,20050312,hq
52013063,Lê Hữu Dương,male,K24,20050312,hq
52013064,Dương Công Quang,male,K24,20050312,hq
52013065,Ngô Công Quý,male,K24,20050312,hq
52013066,Võ Quang Tuấn,male,K24,20050312,hq
52013067,Trần Ngọc Thảo,female,K24,20050312,hq
52013068,Phan Phương Yến,female,K24,20050312,hq
52013069,Đặng Ngọc Linh,female,K24,20050312,hq
52013070,Lê Thanh Anh,female,K24,20050312,hq
52013071,Hồ Công Quang,male,K24,20050312,hq
52013072,Vũ Hải Bình,male,K24,20050312,hq
52013073,Lê Đức Minh,male,K24,20050312,hq
52013074,Trần Hải Tuấn,male,K24,20050312,hq
52013075,Lê Hải Công,male,K24,20050312,hq
52013076,Đỗ Công Đức,male,K24,20050312,hq
52013077,Đặng Hải Quang,male,K24,20050312,hq
52013078,Đặng Thanh Anh,female,K24,20050312,hq
52013079,Hoàng Thanh Ngọc,female,K24,20050312,hq
52013080,Võ Ngọc Chi,female,K24,20050312,hq
52013081,Phạm Hữu Quý,male,K24,20050312,hq
52013082,Đỗ Thanh Trang,female,K24,20050312,hq
52013083,Đặng Thị Trang,female,K24,20050312,hq
52013084,Phan Văn Hữu,male,K24,20050312,hq
52013085,Ngô Ngọc Vân,female,K24,20050312,hq
52013086,Huỳnh Ngọc Thảo,female,K24,20050312,hq
52013087,Phan Kim Linh,female,K24,20050312,hq
52013088,Võ Quang Quý,male,K24,20050312,hq
52013089,Đỗ Kim Anh,female,K24,20050312,hq
52013090,Phạm Ngọc Anh,female,K24,20050312,hq
52013091,Đặng Đức Văn,male,K24,20050312,hq
52013092,Đỗ Phương Linh,female,K24,20050312,hq
52013093,Nguyễn Thanh Vân,female,K24,20050312,hq
52013094,Phạm Thị Trang,female,K24,20050312,hq
52013095,Nguyễn Văn Hữu,male,K24,20050312,hq
52013096,Phạm Kim Hoa,female,K24,20050312,hq
52013097,Nguyễn Công Quý,male,K24,20050312,hq
52013098,Phan Ngọc Phương,female,K24,20050312,hq
52013099,Phan Đức Quý,male,K24,20050312,hq
52013100,Huỳnh Quang Bình,male,K24,20050312,hq
52013101,Phan Minh Linh,female,K24,20050313,hq
52013102,Bùi Văn Hữu,male,K24,20050313,hq
52013103,Nguyễn Thị Chi,female,K24,20050313,hq
52013104,Phạm Hải Văn,male,K24,20050313,hq
52013105,Đỗ Ngọc Linh,female,K24,20050313,hq
52013106,Lê Phương Chi,female,K24,20050313,hq
52013107,Huỳnh Thanh Thảo,female,K24,20050313,hq
52013108,Hồ Thanh Yến,female,K24,20050313,hq
52013109,Bùi Kim Hoa,female,K24,20050313,hq
52013110,Đỗ Hữu Công,male,K24,20050313,hq
52013111,Huỳnh Kim Chi,female,K24,20050313,hq
52013112,Bùi Công Văn,male,K24,20050313,hq
52013113,Phan Đức Đức,male,K24,20050313,hq
52013114,Bùi Ngọc Linh,female,K24,20050313,hq
52013115,Bùi Kim Thảo,female,K24,20050313,hq
52013116,Vũ Quang Hữu,male,K24,20050313,hq
52013117,Ngô Phương Yến,female,K24,20050313,hq
52013118,Trần Ngọc Trang,female,K24,20050313,hq
52013119,Hoàng Kim Phương,female,K24,20050313,hq
52013120,Hoàng Công Văn,male,K24,20050313,hq
52013121,Ngô Hữu Quý,male,K24,20050313,hq
52013122,Bùi Hữu Bình,male,K24,20050313,hq
52013123,Hồ Kim Yến,female,K24,20050313,hq
52013124,Trần Ngọc Trang,female,K24,20050313,hq
52013125,Đặng Đức Quang,male,K24,20050313,hq
52013126,Hoàng Thanh Anh,female,K24,20050313,hq
52013127,Dương Kim Thảo,female,K24,20050313,hq
52013128,Phan Minh Trang,female,K24,20050313,hq
52013129,Bùi Hải Hữu,male,K24,20050313,hq
52013130,Phan Văn Văn,male,K24,20050313,hq
52013131,Ngô Hữu Văn,male,K24,20050313,hq
52013132,Huỳnh Hải Quang,male,K24,20050313,hq
52013133,Đặng Kim Trang,female,K24,20050313,hq
52013134,Bùi Hải Văn,male,K24,20050313,hq
52013135,Hồ Văn Dương,male,K24,20050313,hq
52013136,Lê Công Minh,male,K24,20050313,hq
52013137,Bùi Minh Anh,female,K24,20050313,hq
52013138,Trần Ngọc Trang,female,K24,20050313,hq
52013139,Đỗ Công Quý,male,K24,20050313,hq
52013140,Phan Thanh Linh,female,K24,20050313,hq
52013141,Phan Thanh Thảo,female,K24,20050313,hq
52013142,Ngô Hải Quý,male,K24,20050313,hq
52013143,Đỗ Hải Hữu,male,K24,20050313,hq
52013144,Đỗ Thị Thảo,female,K24,20050313,hq
52013145,Hoàng Văn Quang,male,K24,20050313,hq
52013146,Hoàng Thị Chi,female,K24,20050313,hq
52013147,Bùi Thanh Phương,female,K24,20050313,hq
52013148,Võ Phương Anh,female,K24,20050313,hq
52013149,Hoàng Hải Quang,male,K24,20050313,hq
52013150,Phạm Thị Thảo,female,K24,20050313,hq
52101001,Nguyễn Thị Thảo,female,K25,21050101,gn
52101002,Đặng Hải Quang,male,K25,21050101,gn
52101003,Vũ Hữu Tuấn,male,K25,21050101,gn
52101004,Đặng Minh Vân,female,K25,21050101,gn
52101005,Đặng Phương Hoa,female,K25,21050101,gn
52101006,Dương Kim Chi,female,K25,21050101,gn
52101007,Phan Thị Chi,female,K25,21050101,gn
52101008,Đỗ Văn Hữu,male,K25,21050101,gn
52101009,Nguyễn Thị Chi,female,K25,21050101,gn
52101010,Ngô Ngọc Yến,female,K25,21050101,gn
52101011,Dương Hữu Quý,male,K25,21050101,gn
52101012,Hồ Hữu Hữu,male,K25,21050101,gn
52101013,Phạm Đức Minh,male,K25,21050101,gn
52101014,Huỳnh Hải Đức,male,K25,21050101,gn
52101015,Phan Thanh Ngọc,female,K25,21050101,gn
52101016,Bùi Thanh Vân,female,K25,21050101,gn
52101017,Huỳnh Văn Quý,male,K25,21050101,gn
52101018,Nguyễn Đức Bình,male,K25,21050101,gn
52101019,Hoàng Thị Phương,female,K25,21050101,gn
52101020,Hoàng Phương Thảo,female,K25,21050101,gn
52101021,Dương Hải Bình,male,K25,21050101,gn
52101022,Đỗ Minh Yến,female,K25,21050101,gn
52101023,Đặng Kim Ngọc,female,K25,21050101,gn
52101024,Huỳnh Thanh Anh,female,K25,21050101,gn
52101025,Đỗ Quang Đức,male,K25,21050101,gn
52101026,Đỗ Thanh Trang,female,K25,21050101,gn
52101027,Bùi Quang Tuấn,male,K25,21050101,gn
52101028,Hồ Ngọc Hoa,female,K25,21050101,gn
52101029,Nguyễn Minh Yến,female,K25,21050101,gn
52101030,Phạm Phương Anh,female,K25,21050101,gn
52101031,Dương Minh Chi,female,K25,21050101,gn
52101032,Đặng Hữu Đức,male,K25,21050101,gn
52101033,Đỗ Thị Trang,female,K25,21050101,gn
52101034,Vũ Phương Hoa,female,K25,21050101,gn
52101035,Hoàng Hữu Hữu,male,K25,21050101,gn
52101036,Phan Văn Quang,male,K25,21050101,gn
52101037,Bùi Công Đức,male,K25,21050101,gn
52101038,Đỗ Hải Minh,male,K25,21050101,gn
52101039,Đỗ Đức Công,male,K25,21050101,gn
52101040,Phan Quang Quý,male,K25,21050101,gn
52101041,Trần Công Quang,male,K25,21050101,gn
52101042,Bùi Phương Linh,female,K25,21050101,gn
52101043,Vũ Thanh Vân,female,K25,21050101,gn
52101044,Ngô Minh Yến,female,K25,21050101,gn
52101045,Nguyễn Thanh Anh,female,K25,21050101,gn
52101046,Phan Ngọc Anh,female,K25,21050101,gn
52101047,Phan Ngọc Ngọc,female,K25,21050101,gn
52101048,Nguyễn Minh Phương,female,K25,21050101,gn
52101049,Đặng Đức Quang,male,K25,21050101,gn
52101050,Dương Đức Đức,male,K25,21050101,gn
52101051,Lê Đức Văn,male,K25,21050102,gn
52101052,Vũ Phương Ngọc,female,K25,21050102,gn
52101053,Hoàng Đức Bình,male,K25,21050102,gn
52101054,Ngô Hữu Quang,male,K25,21050102,gn
52101055,Bùi Quang Quang,male,K25,21050102,gn
52101056,Lê Hải Quang,male,K25,21050102,gn
52101057,Ngô Quang Công,male,K25,21050102,gn
52101058,Võ Minh Vân,female,K25,21050102,gn
52101059,Ngô Kim Hoa,female,K25,21050102,gn
52101060,Đặng Đức Văn,male,K25,21050102,gn
52101061,Vũ Thị Anh,female,K25,21050102,gn
52101062,Trần Hải Đức,male,K25,21050102,gn
52101063,Võ Kim Yến,female,K25,21050102,gn
52101064,Huỳnh Ngọc Anh,female,K25,21050102,gn
52101065,Nguyễn Kim Anh,female,K25,21050102,gn
52101066,Lê Thanh Anh,female,K25,21050102,gn
52101067,Dương Đức Minh,male,K25,21050102,gn
52101068,Đỗ Hữu Tuấn,male,K25,21050102,gn
52101069,Đỗ Thị Vân,female,K25,21050102,gn
52101070,Dương Phương Hoa,female,K25,21050102,gn
52101071,Phan Công Hữu,male,K25,21050102,gn
52101072,Võ Minh Ngọc,female,K25,21050102,gn
52101073,Vũ Minh Linh,female,K25,21050102,gn
52101074,Vũ Công Quang,male,K25,21050102,gn
52101075,Phan Kim Thảo,female,K25,21050102,gn
52101076,Đỗ Hải Hữu,male,K25,21050102,gn
52101077,Huỳnh Phương Hoa,female,K25,21050102,gn
52101078,Vũ Quang Quý,male,K25,21050102,gn
52101079,Lê Quang Bình,male,K25,21050102,gn
52101080,Lê Công Minh,male,K25,21050102,gn
52101081,Ngô Văn Văn,male,K25,21050102,gn
52101082,Bùi Văn Minh,male,K25,21050102,gn
52101083,Bùi Ngọc Thảo,female,K25,21050102,gn
52101084,Hồ Văn Công,male,K25,21050102,gn
52101085,Đặng Thanh Thảo,female,K25,21050102,gn
52101086,Vũ Minh Trang,female,K25,21050102,gn
52101087,Lê Đức Công,male,K25,21050102,gn
52101088,Bùi Kim Trang,female,K25,21050102,gn
52101089,Đỗ Kim Thảo,female,K25,21050102,gn
52101090,Phạm Hữu Tuấn,male,K25,21050102,gn
52101091,Đặng Thanh Ngọc,female,K25,21050102,gn
52101092,Ngô Phương Linh,female,K25,21050102,gn
52101093,Trần Thanh Linh,female,K25,21050102,gn
52101094,Ngô Thị Chi,female,K25,21050102,gn
52101095,Huỳnh Quang Quý,male,K25,21050102,gn
52101096,Võ Hữu Tuấn,male,K25,21050102,gn
52101097,Phạm Phương Phương,female,K25,21050102,gn
52101098,Lê Hải Quang,male,K25,21050102,gn
52101099,Võ Thị Thảo,female,K25,21050102,gn
52101100,Huỳnh Đức Công,male,K25,21050102,gn
52101101,Trần Thanh Chi,female,K25,21050103,gn
52101102,Hồ Quang Hữu,male,K25,21050103,gn
52101103,Phan Phương Yến,female,K25,21050103,gn
52101104,Trần Ngọc Vân,female,K25,21050103,gn
52101105,Bùi Hữu Hữu,male,K25,21050103,gn
52101106,Phan Thanh Linh,female,K25,21050103,gn
52101107,Bùi Văn Quý,male,K25,21050103,gn
52101108,Ngô Đức Văn,male,K25,21050103,gn
52101109,Đặng Văn Hữu,male,K25,21050103,gn
52101110,Ngô Kim Vân,female,K25,21050103,gn
52101111,Đặng Kim Linh,female,K25,21050103,gn
52101112,Phan Văn Tuấn,male,K25,21050103,gn
52101113,Phan Thanh Phương,female,K25,21050103,gn
52101114,Dương Quang Bình,male,K25,21050103,gn
52101115,Phan Kim Ngọc,female,K25,21050103,gn
52101116,Ngô Minh Yến,female,K25,21050103,gn
52101117,Đỗ Minh Phương,female,K25,21050103,gn
52101118,Bùi Quang Hữu,male,K25,21050103,gn
52101119,Trần Kim Chi,female,K25,21050103,gn
52101120,Hoàng Ngọc Thảo,female,K25,21050103,gn
52101121,Ngô Ngọc Ngọc,female,K25,21050103,gn
52101122,Dương Phương Trang,female,K25,21050103,gn
52101123,Nguyễn Hải Dương,male,K25,21050103,gn
52101124,Nguyễn Hữu Minh,male,K25,21050103,gn
52101125,Vũ Ngọc Thảo,female,K25,21050103,gn
52101126,Huỳnh Công Văn,male,K25,21050103,gn
52101127,Hoàng Thị Thảo,female,K25,21050103,gn
52101128,Hoàng Đức Đức,male,K25,21050103,gn
52101129,Ngô Ngọc Linh,female,K25,21050103,gn
52101130,Bùi Kim Yến,female,K25,21050103,gn
52101131,Vũ Phương Linh,female,K25,21050103,gn
52101132,Trần Hữu Công,male,K25,21050103,gn
52101133,Đỗ Kim Trang,female,K25,21050103,gn
52101134,Võ Ngọc Chi,female,K25,21050103,gn
52101135,Nguyễn Hữu Minh,male,K25,21050103,gn
52101136,Vũ Thị Phương,female,K25,21050103,gn
52101137,Bùi Quang Minh,male,K25,21050103,gn
52101138,Võ Văn Hữu,male,K25,21050103,gn
52101139,Đặng Minh Phương,female,K25,21050103,gn
52101140,Hồ Kim Hoa,female,K25,21050103,gn
52101141,Lê Hải Đức,male,K25,21050103,gn
52101142,Đỗ Minh Ngọc,female,K25,21050103,gn
